snapshot_date,account_id,closing_balance
2025-10-28,A000841,3650.68
2025-11-28,A000841,3974.05
2025-12-28,A000841,5041.45
2026-01-28,A000841,4811.17
2026-02-28,A000841,4852.26
2026-03-28,A000841,5018.19
2026-04-28,A000841,4733.46
2026-05-28,A000841,5387.7
2026-06-28,A000841,5648.45
2025-07-28,A000842,6535.48
2025-08-28,A000842,6363.55
2025-09-28,A000842,5833.16
2025-10-28,A000842,6317.34
2025-11-28,A000842,6131.2
2025-12-28,A000842,5939.68
2026-01-28,A000842,6350.42
2026-02-28,A000842,6527.29
2026-03-28,A000842,6468.03
2026-04-28,A000842,6936.04
2026-05-28,A000842,6914.54
2026-06-28,A000842,7807.69
2025-07-28,A000843,11808.73
2025-08-28,A000843,13421.18
2025-09-28,A000843,14129.35
2025-10-28,A000843,13665.79
2025-11-28,A000843,14123.51
2025-12-28,A000843,15683.78
2026-01-28,A000843,14949.82
2026-02-28,A000843,16265.35
2026-03-28,A000843,16096.68
2026-04-28,A000843,17655.01
2026-05-28,A000843,18504.39
2026-06-28,A000843,20237.01
2025-07-28,A000844,1380.33
2025-08-28,A000844,1388.44
2025-09-28,A000844,2068.86
2025-10-28,A000844,2762.56
2025-11-28,A000844,2998.52
2025-12-28,A000844,3493.05
2026-01-28,A000844,3040.74
2026-02-28,A000844,2833.36
2026-03-28,A000844,3617.29
2026-04-28,A000844,3254.43
2026-05-28,A000844,3040.01
2026-06-28,A000844,3237.49
2025-07-28,A000845,2612.34
2025-08-28,A000845,3189.94
2025-09-28,A000845,3680.43
2025-10-28,A000845,4434.57
2025-11-28,A000845,5508.31
2025-12-28,A000845,6654.94
2026-01-28,A000845,6521.96
2026-02-28,A000845,5927.69
2026-03-28,A000845,6421.52
2026-04-28,A000845,7194.43
2026-05-28,A000845,8369.66
2026-06-28,A000845,8696.62
2025-07-28,A000846,6430.82
2025-08-28,A000846,7325.39
2025-09-28,A000846,7042.17
2025-10-28,A000846,6498.95
2025-11-28,A000846,5812.72
2025-12-28,A000846,6043.16
2026-01-28,A000846,5780.84
2026-02-28,A000846,5406.84
2026-03-28,A000846,6594.14
2026-04-28,A000846,6798.16
2026-05-28,A000846,6448.13
2026-06-28,A000846,7689.52
2025-07-28,A000847,686.07
2025-08-28,A000847,1423.08
2025-09-28,A000847,898.11
2025-10-28,A000847,263.1
2025-11-28,A000847,1940.41
2025-12-28,A000847,1225.39
2026-01-28,A000847,1329.37
2026-02-28,A000847,1383.15
2026-03-28,A000847,1166.79
2026-04-28,A000847,3088.95
2026-05-28,A000847,4909.7
2026-06-28,A000847,6906.77
2025-07-28,A000848,12890.43
2025-08-28,A000848,14771.98
2025-09-28,A000848,15458.62
2025-10-28,A000848,14632.9
2025-11-28,A000848,14921.01
2025-12-28,A000848,16387.09
2026-01-28,A000848,17884.84
2026-02-28,A000848,17026.53
2026-03-28,A000848,18750.45
2026-04-28,A000848,20356.3
2026-05-28,A000848,21013.23
2026-06-28,A000848,20028.49
2025-07-28,A000849,3449.45
2025-08-28,A000849,2811.77
2025-09-28,A000849,2556.48
2025-10-28,A000849,2136.41
2025-11-28,A000849,1932.24
2025-12-28,A000849,2164.73
2026-01-28,A000849,1567.69
2026-02-28,A000849,1018.44
2026-03-28,A000849,593.84
2026-04-28,A000849,134.82
2026-05-28,A000849,-245.73
2026-06-28,A000849,-887.48
2025-07-28,A000850,1580.2
2025-08-28,A000850,1316.56
2025-09-28,A000850,1356.79
2025-10-28,A000850,812.46
2025-11-28,A000850,748.34
2025-12-28,A000850,-92.65
2026-01-28,A000850,-704.81
2026-02-28,A000850,-900.03
2026-03-28,A000850,-1225.94
2026-04-28,A000850,-1578.83
2026-05-28,A000850,-1747.32
2026-06-28,A000850,-1370.83
2025-07-28,A000851,10239.29
2025-08-28,A000851,10425.99
2025-09-28,A000851,10050.82
2025-10-28,A000851,10596.99
2025-11-28,A000851,10474.96
2025-12-28,A000851,10368.72
2026-01-28,A000851,9900.53
2026-02-28,A000851,9142.59
2026-03-28,A000851,8852.06
2026-04-28,A000851,9250.21
2026-05-28,A000851,9623.48
2026-06-28,A000851,8668.79
2025-07-28,A000852,6923.71
2025-08-28,A000852,7202.16
2025-09-28,A000852,7452.0
2025-10-28,A000852,7430.6
2025-11-28,A000852,7587.8
2025-12-28,A000852,8138.08
2026-01-28,A000852,8462.2
2026-02-28,A000852,8515.1
2026-03-28,A000852,8417.55
2026-04-28,A000852,8438.06
2026-05-28,A000852,8816.73
2026-06-28,A000852,9211.06
2025-07-28,A000853,8225.38
2025-08-28,A000853,8172.11
2025-09-28,A000853,7945.39
2025-10-28,A000853,7619.75
2025-11-28,A000853,7528.01
2025-12-28,A000853,8144.51
2026-01-28,A000853,7889.81
2026-02-28,A000853,7948.33
2026-03-28,A000853,8042.91
2026-04-28,A000853,7981.35
2026-05-28,A000853,8171.99
2026-06-28,A000853,7796.66
2025-07-28,A000854,9785.04
2025-08-28,A000854,9210.0
2025-09-28,A000854,8891.14
2025-10-28,A000854,9788.84
2025-11-28,A000854,9885.31
2025-12-28,A000854,10563.51
2026-01-28,A000854,10667.72
2026-02-28,A000854,10109.98
2026-03-28,A000854,9503.16
2026-04-28,A000854,8738.15
2026-05-28,A000854,9033.97
2026-06-28,A000854,8669.38
2025-07-28,A000855,5905.04
2025-08-28,A000855,6729.52
2025-09-28,A000855,7116.24
2025-10-28,A000855,7344.16
2025-11-28,A000855,8175.95
2025-12-28,A000855,8335.69
2026-01-28,A000855,7728.07
2026-02-28,A000855,8071.98
2026-03-28,A000855,8133.17
2026-04-28,A000855,8632.38
2026-05-28,A000855,9024.18
2026-06-28,A000855,8561.53
2025-07-28,A000856,15860.18
2025-08-28,A000856,15855.15
2025-09-28,A000856,15387.11
2025-10-28,A000856,15430.72
2025-11-28,A000856,17078.37
2025-12-28,A000856,18019.12
2026-01-28,A000856,19596.78
2026-02-28,A000856,20819.85
2026-03-28,A000856,22088.27
2026-04-28,A000856,22159.37
2026-05-28,A000856,21471.03
2026-06-28,A000856,20816.0
2025-07-28,A000857,7975.36
2025-08-28,A000857,8232.36
2025-09-28,A000857,9193.64
2025-10-28,A000857,9971.57
2025-11-28,A000857,10638.31
2025-12-28,A000857,11310.93
2026-01-28,A000857,11268.82
2026-02-28,A000857,12005.96
2026-03-28,A000857,12701.85
2026-04-28,A000857,13188.22
2026-05-28,A000857,13165.4
2026-06-28,A000857,13793.91
2025-07-28,A000858,1401.63
2025-08-28,A000858,2148.94
2025-09-28,A000858,2015.06
2025-10-28,A000858,1528.98
2025-11-28,A000858,1322.35
2025-12-28,A000858,2428.34
2026-01-28,A000858,1916.25
2026-02-28,A000858,2453.81
2026-03-28,A000858,3595.35
2026-04-28,A000858,3634.61
2026-05-28,A000858,3933.38
2026-06-28,A000858,4217.66
2025-07-28,A000859,10893.84
2025-08-28,A000859,11288.08
2025-09-28,A000859,11378.72
2025-10-28,A000859,11306.15
2025-11-28,A000859,11392.04
2025-12-28,A000859,11304.16
2026-01-28,A000859,11122.89
2026-02-28,A000859,11385.53
2026-03-28,A000859,11722.27
2026-04-28,A000859,11613.82
2026-05-28,A000859,11889.19
2026-06-28,A000859,12571.52
2025-07-28,A000860,10585.22
2025-08-28,A000860,11883.3
2025-09-28,A000860,11750.29
2025-10-28,A000860,12623.25
2025-11-28,A000860,11957.49
2025-12-28,A000860,12408.96
2026-01-28,A000860,11777.64
2026-02-28,A000860,12359.66
2026-03-28,A000860,12799.16
2026-04-28,A000860,11922.42
2026-05-28,A000860,11620.77
2026-06-28,A000860,11831.41
2025-07-28,A000861,923.76
2025-08-28,A000861,416.09
2025-09-28,A000861,321.77
2025-10-28,A000861,862.76
2025-11-28,A000861,2071.65
2025-12-28,A000861,654.18
2026-01-28,A000861,761.42
2026-02-28,A000861,4439.21
2026-03-28,A000861,4447.8
2026-04-28,A000861,3976.13
2026-05-28,A000861,3347.58
2026-06-28,A000861,2545.12
2025-07-28,A000862,5747.92
2025-08-28,A000862,6611.65
2025-09-28,A000862,6777.75
2025-10-28,A000862,7849.18
2025-11-28,A000862,8523.07
2025-12-28,A000862,9379.44
2026-01-28,A000862,10428.47
2026-02-28,A000862,11519.0
2026-03-28,A000862,11415.43
2026-04-28,A000862,11215.51
2026-05-28,A000862,12070.84
2026-06-28,A000862,12272.71
2025-07-28,A000863,2732.64
2025-08-28,A000863,3464.45
2025-09-28,A000863,4184.76
2025-10-28,A000863,4841.06
2025-11-28,A000863,5685.83
2025-12-28,A000863,6451.05
2026-01-28,A000863,7209.17
2026-02-28,A000863,7265.79
2026-03-28,A000863,7087.79
2026-04-28,A000863,7680.41
2026-05-28,A000863,8134.72
2026-06-28,A000863,8711.04
2025-07-28,A000864,11339.15
2025-08-28,A000864,10942.95
2025-09-28,A000864,10815.8
2025-10-28,A000864,12278.45
2025-11-28,A000864,13190.2
2025-12-28,A000864,13894.3
2026-01-28,A000864,13370.26
2026-02-28,A000864,13718.56
2026-03-28,A000864,14933.78
2026-04-28,A000864,15841.32
2026-05-28,A000864,15771.35
2026-06-28,A000864,16336.04
2025-07-28,A000865,8237.65
2025-08-28,A000865,8197.23
2025-09-28,A000865,7354.46
2025-10-28,A000865,7508.97
2025-11-28,A000865,7253.8
2025-12-28,A000865,7246.28
2026-01-28,A000865,7462.66
2026-02-28,A000865,7639.22
2026-03-28,A000865,6803.21
2026-04-28,A000865,6675.0
2026-05-28,A000865,6844.09
2026-06-28,A000865,7009.65
2025-07-28,A000866,9855.36
2025-08-28,A000866,10209.97
2025-09-28,A000866,10470.47
2025-10-28,A000866,10986.6
2025-11-28,A000866,11848.83
2025-12-28,A000866,11604.67
2026-01-28,A000866,12533.39
2026-02-28,A000866,13001.11
2026-03-28,A000866,13866.8
2026-04-28,A000866,13707.91
2026-05-28,A000866,13886.54
2026-06-28,A000866,14620.11
2025-07-28,A000867,9315.25
2025-08-28,A000867,8852.51
2025-09-28,A000867,8295.06
2025-10-28,A000867,8675.47
2025-11-28,A000867,10044.62
2025-12-28,A000867,9224.95
2026-01-28,A000867,10103.63
2026-02-28,A000867,10988.23
2026-03-28,A000867,10074.51
2026-04-28,A000867,9271.33
2026-05-28,A000867,10474.13
2026-06-28,A000867,11026.91
2025-07-28,A000868,16541.28
2025-08-28,A000868,15982.08
2025-09-28,A000868,17003.11
2025-10-28,A000868,16348.26
2025-11-28,A000868,16950.46
2025-12-28,A000868,16552.68
2026-01-28,A000868,16934.67
2026-02-28,A000868,16822.95
2026-03-28,A000868,17991.27
2026-04-28,A000868,17915.71
2026-05-28,A000868,18549.77
2026-06-28,A000868,17829.22
2025-07-28,A000869,1700.49
2025-08-28,A000869,2622.82
2025-09-28,A000869,2094.84
2025-10-28,A000869,1726.71
2025-11-28,A000869,2731.99
2025-12-28,A000869,2044.87
2026-01-28,A000869,1320.06
2026-02-28,A000869,963.31
2026-03-28,A000869,1515.37
2026-04-28,A000869,2197.23
2026-05-28,A000869,2984.61
2026-06-28,A000869,2831.91
2025-07-28,A000870,8672.54
2025-08-28,A000870,9344.35
2025-09-28,A000870,9012.42
2025-10-28,A000870,9232.43
2025-11-28,A000870,9430.32
2025-12-28,A000870,9241.19
2026-01-28,A000870,9082.92
2026-02-28,A000870,8938.93
2026-03-28,A000870,9102.54
2026-04-28,A000870,9920.82
2026-05-28,A000870,10519.56
2026-06-28,A000870,10652.96
2025-07-28,A000871,12375.76
2025-08-28,A000871,11642.72
2025-09-28,A000871,10991.61
2025-10-28,A000871,10478.21
2025-11-28,A000871,10876.54
2025-12-28,A000871,11136.21
2026-01-28,A000871,11222.75
2026-02-28,A000871,10549.08
2026-03-28,A000871,10189.87
2026-04-28,A000871,10048.38
2026-05-28,A000871,9982.68
2026-06-28,A000871,9883.42
2025-07-28,A000872,12225.62
2025-08-28,A000872,14010.5
2025-09-28,A000872,14620.88
2025-10-28,A000872,15532.81
2025-11-28,A000872,14781.06
2025-12-28,A000872,15405.22
2026-01-28,A000872,14530.91
2026-02-28,A000872,14710.3
2026-03-28,A000872,16165.35
2026-04-28,A000872,17265.3
2026-05-28,A000872,17371.95
2026-06-28,A000872,18965.4
2025-07-28,A000873,2302.46
2025-08-28,A000873,2625.8
2025-09-28,A000873,3115.26
2025-10-28,A000873,3220.34
2025-11-28,A000873,4040.46
2025-12-28,A000873,4507.03
2026-01-28,A000873,4993.7
2026-02-28,A000873,5865.06
2026-03-28,A000873,5537.17
2026-04-28,A000873,5201.16
2026-05-28,A000873,5896.33
2026-06-28,A000873,6567.69
2025-07-28,A000874,10085.54
2025-08-28,A000874,9727.66
2025-09-28,A000874,9682.9
2025-10-28,A000874,10182.47
2025-11-28,A000874,10065.93
2025-12-28,A000874,10660.83
2026-01-28,A000874,11240.92
2026-02-28,A000874,10911.83
2026-03-28,A000874,11212.71
2026-04-28,A000874,11005.5
2026-05-28,A000874,11819.41
2026-06-28,A000874,11984.79
2025-07-28,A000875,3040.57
2025-08-28,A000875,4115.97
2025-09-28,A000875,3738.62
2025-10-28,A000875,4023.25
2025-11-28,A000875,4825.65
2025-12-28,A000875,4941.07
2026-01-28,A000875,4583.97
2026-02-28,A000875,5820.34
2026-03-28,A000875,6284.81
2026-04-28,A000875,6093.33
2026-05-28,A000875,7000.97
2026-06-28,A000875,7655.31
2025-07-28,A000876,14069.31
2025-08-28,A000876,14184.06
2025-09-28,A000876,14440.57
2025-10-28,A000876,13294.84
2025-11-28,A000876,12996.73
2025-12-28,A000876,12651.47
2026-01-28,A000876,11706.68
2026-02-28,A000876,10953.62
2026-03-28,A000876,10027.04
2026-04-28,A000876,9967.81
2026-05-28,A000876,9206.97
2026-06-28,A000876,9920.67
2025-07-28,A000877,1548.31
2025-08-28,A000877,1378.85
2025-09-28,A000877,1662.02
2025-10-28,A000877,883.48
2025-11-28,A000877,226.24
2025-12-28,A000877,-124.48
2026-01-28,A000877,-586.77
2026-02-28,A000877,-1291.81
2026-03-28,A000877,-813.43
2026-04-28,A000877,-790.68
2026-05-28,A000877,-372.85
2026-06-28,A000877,261.63
2025-07-28,A000878,12954.71
2025-08-28,A000878,12056.42
2025-09-28,A000878,11418.31
2025-10-28,A000878,12017.69
2025-11-28,A000878,12289.81
2025-12-28,A000878,12061.7
2026-01-28,A000878,11515.82
2026-02-28,A000878,12095.16
2026-03-28,A000878,12093.12
2026-04-28,A000878,11097.11
2026-05-28,A000878,11321.27
2026-06-28,A000878,11466.44
2025-07-28,A000879,1767.13
2025-08-28,A000879,1892.87
2025-09-28,A000879,1485.61
2025-10-28,A000879,2156.13
2025-11-28,A000879,2352.83
2025-12-28,A000879,1732.06
2026-01-28,A000879,1749.4
2026-02-28,A000879,1934.7
2026-03-28,A000879,1181.83
2026-04-28,A000879,2868.13
2026-05-28,A000879,3883.79
2026-06-28,A000879,4406.73
2025-07-28,A000880,7433.41
2025-08-28,A000880,7933.47
2025-09-28,A000880,8537.33
2025-10-28,A000880,8539.85
2025-11-28,A000880,8491.5
2025-12-28,A000880,8514.48
2026-01-28,A000880,8839.07
2026-02-28,A000880,9150.56
2026-03-28,A000880,9309.35
2026-04-28,A000880,9939.11
2026-05-28,A000880,10261.71
2026-06-28,A000880,10705.68
2025-07-28,A000881,3423.63
2025-08-28,A000881,4313.14
2025-09-28,A000881,4722.44
2025-10-28,A000881,4038.34
2025-11-28,A000881,4420.36
2025-12-28,A000881,4954.65
2026-01-28,A000881,4245.99
2026-02-28,A000881,3639.18
2026-03-28,A000881,3164.98
2026-04-28,A000881,3869.0
2026-05-28,A000881,5848.79
2026-06-28,A000881,5375.77
2025-07-28,A000882,14204.94
2025-08-28,A000882,15034.3
2025-09-28,A000882,15209.55
2025-10-28,A000882,15818.57
2025-11-28,A000882,16109.1
2025-12-28,A000882,16989.09
2026-01-28,A000882,17580.66
2026-02-28,A000882,18558.01
2026-03-28,A000882,18905.76
2026-04-28,A000882,20293.55
2026-05-28,A000882,19491.37
2026-06-28,A000882,20283.7
2025-07-28,A000883,3272.04
2025-08-28,A000883,4799.4
2025-09-28,A000883,5575.0
2025-10-28,A000883,6227.42
2025-11-28,A000883,7212.25
2025-12-28,A000883,6804.77
2026-01-28,A000883,8040.62
2026-02-28,A000883,9239.41
2026-03-28,A000883,10696.05
2026-04-28,A000883,9862.04
2026-05-28,A000883,10636.51
2026-06-28,A000883,10965.21
2025-07-28,A000884,11591.54
2025-08-28,A000884,11990.91
2025-09-28,A000884,13093.15
2025-10-28,A000884,12551.79
2025-11-28,A000884,12326.53
2025-12-28,A000884,12271.7
2026-01-28,A000884,12369.78
2026-02-28,A000884,13206.43
2026-03-28,A000884,13643.17
2026-04-28,A000884,13752.73
2026-05-28,A000884,14433.73
2026-06-28,A000884,14387.88
2025-07-28,A000885,11524.81
2025-08-28,A000885,12260.7
2025-09-28,A000885,12167.5
2025-10-28,A000885,12582.46
2025-11-28,A000885,12453.25
2025-12-28,A000885,13314.53
2026-01-28,A000885,13909.48
2026-02-28,A000885,13539.33
2026-03-28,A000885,13139.11
2026-04-28,A000885,12866.28
2026-05-28,A000885,13750.2
2026-06-28,A000885,14326.41
2025-07-28,A000886,174.84
2025-08-28,A000886,591.11
2025-09-28,A000886,183.74
2025-10-28,A000886,1157.72
2025-11-28,A000886,1802.78
2025-12-28,A000886,1502.46
2026-01-28,A000886,2039.33
2026-02-28,A000886,2203.5
2026-03-28,A000886,1834.99
2026-04-28,A000886,1414.0
2026-05-28,A000886,1282.04
2026-06-28,A000886,1245.47
2025-07-28,A000887,5539.79
2025-08-28,A000887,6369.36
2025-09-28,A000887,6632.33
2025-10-28,A000887,6964.66
2025-11-28,A000887,6706.27
2025-12-28,A000887,6778.97
2026-01-28,A000887,7623.6
2026-02-28,A000887,8292.36
2026-03-28,A000887,8311.82
2026-04-28,A000887,8787.67
2026-05-28,A000887,9278.84
2026-06-28,A000887,10198.29
2025-07-28,A000888,15540.6
2025-08-28,A000888,15287.89
2025-09-28,A000888,17186.12
2025-10-28,A000888,16291.21
2025-11-28,A000888,14907.35
2025-12-28,A000888,16868.85
2026-01-28,A000888,16148.25
2026-02-28,A000888,17819.66
2026-03-28,A000888,16698.38
2026-04-28,A000888,17937.94
2026-05-28,A000888,16329.95
2026-06-28,A000888,16616.0
2025-07-28,A000889,10069.5
2025-08-28,A000889,10750.37
2025-09-28,A000889,11374.55
2025-10-28,A000889,11102.19
2025-11-28,A000889,11659.03
2025-12-28,A000889,11744.82
2026-01-28,A000889,12321.51
2026-02-28,A000889,12241.3
2026-03-28,A000889,12410.53
2026-04-28,A000889,13141.44
2026-05-28,A000889,13754.92
2026-06-28,A000889,14523.2
2025-07-28,A000890,9639.51
2025-08-28,A000890,10182.92
2025-09-28,A000890,10022.45
2025-10-28,A000890,9669.42
2025-11-28,A000890,9461.11
2025-12-28,A000890,9665.02
2026-01-28,A000890,9382.71
2026-02-28,A000890,9535.32
2026-03-28,A000890,10305.24
2026-04-28,A000890,10232.63
2026-05-28,A000890,10387.41
2026-06-28,A000890,11017.57
2025-07-28,A000891,9240.91
2025-08-28,A000891,9438.91
2025-09-28,A000891,9185.38
2025-10-28,A000891,9093.0
2025-11-28,A000891,8872.81
2025-12-28,A000891,8444.34
2026-01-28,A000891,7933.98
2026-02-28,A000891,8784.21
2026-03-28,A000891,9823.05
2026-04-28,A000891,10481.7
2026-05-28,A000891,10424.07
2026-06-28,A000891,11187.41
2025-07-28,A000892,791.21
2025-08-28,A000892,915.03
2025-09-28,A000892,868.34
2025-10-28,A000892,1155.59
2025-11-28,A000892,1199.26
2025-12-28,A000892,1030.36
2026-01-28,A000892,1285.95
2026-02-28,A000892,1039.19
2026-03-28,A000892,1501.15
2026-04-28,A000892,2099.95
2026-05-28,A000892,2751.08
2026-06-28,A000892,2768.78
2025-07-28,A000893,10992.17
2025-08-28,A000893,11208.94
2025-09-28,A000893,10426.72
2025-10-28,A000893,9661.32
2025-11-28,A000893,10575.51
2025-12-28,A000893,10189.62
2026-01-28,A000893,10678.7
2026-02-28,A000893,11409.04
2026-03-28,A000893,11749.83
2026-04-28,A000893,11784.77
2026-05-28,A000893,12730.94
2026-06-28,A000893,12513.19
2025-07-28,A000894,5875.65
2025-08-28,A000894,5767.53
2025-09-28,A000894,6191.37
2025-10-28,A000894,6276.68
2025-11-28,A000894,6829.15
2025-12-28,A000894,6542.24
2026-01-28,A000894,7108.59
2026-02-28,A000894,7572.18
2026-03-28,A000894,7614.08
2026-04-28,A000894,7683.67
2026-05-28,A000894,8238.96
2026-06-28,A000894,8383.88
2025-07-28,A000895,14181.33
2025-08-28,A000895,13517.96
2025-09-28,A000895,13541.34
2025-10-28,A000895,13659.74
2025-11-28,A000895,13843.66
2025-12-28,A000895,13956.42
2026-01-28,A000895,13414.94
2026-02-28,A000895,12884.79
2026-03-28,A000895,12899.13
2026-04-28,A000895,12618.75
2026-05-28,A000895,12444.42
2026-06-28,A000895,11847.28
2025-07-28,A000896,5131.92
2025-08-28,A000896,5315.14
2025-09-28,A000896,5236.15
2025-10-28,A000896,5092.44
2025-11-28,A000896,4698.86
2025-12-28,A000896,5572.45
2026-01-28,A000896,5103.49
2026-02-28,A000896,5648.79
2026-03-28,A000896,5258.05
2026-04-28,A000896,5996.15
2026-05-28,A000896,5488.67
2026-06-28,A000896,6433.93
2025-07-28,A000897,5169.99
2025-08-28,A000897,5052.8
2025-09-28,A000897,4467.71
2025-10-28,A000897,3742.24
2025-11-28,A000897,3630.66
2025-12-28,A000897,3812.25
2026-01-28,A000897,3848.87
2026-02-28,A000897,4042.29
2026-03-28,A000897,4189.89
2026-04-28,A000897,4405.65
2026-05-28,A000897,4110.78
2026-06-28,A000897,4340.56
2025-07-28,A000898,8389.1
2025-08-28,A000898,8500.74
2025-09-28,A000898,9162.97
2025-10-28,A000898,9367.57
2025-11-28,A000898,10039.62
2025-12-28,A000898,10350.8
2026-01-28,A000898,10299.02
2026-02-28,A000898,10967.55
2026-03-28,A000898,11269.97
2026-04-28,A000898,11448.84
2026-05-28,A000898,12146.65
2026-06-28,A000898,11838.82
2025-07-28,A000899,9133.21
2025-08-28,A000899,8652.46
2025-09-28,A000899,8206.47
2025-10-28,A000899,9277.22
2025-11-28,A000899,9170.44
2025-12-28,A000899,8842.53
2026-01-28,A000899,9844.78
2026-02-28,A000899,9904.84
2026-03-28,A000899,9682.97
2026-04-28,A000899,9913.35
2026-05-28,A000899,10246.0
2026-06-28,A000899,10584.17
2025-07-28,A000900,6249.59
2025-08-28,A000900,5509.2
2025-09-28,A000900,4928.8
2025-10-28,A000900,6017.16
2025-11-28,A000900,6725.2
2025-12-28,A000900,7569.6
2026-01-28,A000900,8419.05
2026-02-28,A000900,8909.08
2026-03-28,A000900,9898.87
2026-04-28,A000900,11414.9
2026-05-28,A000900,11339.51
2026-06-28,A000900,11935.1
2025-07-28,A000901,6566.19
2025-08-28,A000901,6099.22
2025-09-28,A000901,5963.71
2025-10-28,A000901,6579.9
2025-11-28,A000901,6130.31
2025-12-28,A000901,6037.5
2026-01-28,A000901,6716.25
2026-02-28,A000901,7280.5
2026-03-28,A000901,7850.54
2026-04-28,A000901,8298.05
2026-05-28,A000901,8327.63
2026-06-28,A000901,8631.67
2025-07-28,A000902,13711.1
2025-08-28,A000902,13357.23
2025-09-28,A000902,12746.4
2025-10-28,A000902,13337.12
2025-11-28,A000902,13266.66
2025-12-28,A000902,13335.83
2026-01-28,A000902,14699.35
2026-02-28,A000902,14647.73
2026-03-28,A000902,14083.35
2026-04-28,A000902,14008.74
2026-05-28,A000902,14014.7
2026-06-28,A000902,14758.1
2025-07-28,A000903,1230.35
2025-08-28,A000903,2155.53
2025-09-28,A000903,1775.11
2025-10-28,A000903,1193.1
2025-11-28,A000903,911.24
2025-12-28,A000903,1501.62
2026-01-28,A000903,2013.42
2026-02-28,A000903,1516.41
2026-03-28,A000903,1830.32
2026-04-28,A000903,1671.9
2026-05-28,A000903,2044.7
2026-06-28,A000903,1885.96
2025-07-28,A000904,15414.1
2025-08-28,A000904,14973.34
2025-09-28,A000904,14977.55
2025-10-28,A000904,15384.16
2025-11-28,A000904,15659.02
2025-12-28,A000904,15644.49
2026-01-28,A000904,16242.38
2026-02-28,A000904,16654.33
2026-03-28,A000904,16376.51
2026-04-28,A000904,16200.57
2026-05-28,A000904,16192.44
2026-06-28,A000904,16034.15
2025-07-28,A000905,15863.91
2025-08-28,A000905,16090.87
2025-09-28,A000905,17887.54
2025-10-28,A000905,18278.15
2025-11-28,A000905,18075.52
2025-12-28,A000905,18748.74
2026-01-28,A000905,18488.58
2026-02-28,A000905,19959.88
2026-03-28,A000905,19064.38
2026-04-28,A000905,19215.53
2026-05-28,A000905,20611.74
2026-06-28,A000905,21591.38
2025-07-28,A000906,5055.38
2025-08-28,A000906,5067.49
2025-09-28,A000906,4996.68
2025-10-28,A000906,6066.12
2025-11-28,A000906,5928.24
2025-12-28,A000906,7221.86
2026-01-28,A000906,8502.17
2026-02-28,A000906,9469.26
2026-03-28,A000906,10911.7
2026-04-28,A000906,10245.85
2026-05-28,A000906,11693.86
2026-06-28,A000906,11501.94
2025-07-28,A000907,11481.46
2025-08-28,A000907,11348.0
2025-09-28,A000907,11203.38
2025-10-28,A000907,10301.07
2025-11-28,A000907,10453.96
2025-12-28,A000907,10222.87
2026-01-28,A000907,9547.43
2026-02-28,A000907,9098.27
2026-03-28,A000907,8417.88
2026-04-28,A000907,8035.8
2026-05-28,A000907,8178.22
2026-06-28,A000907,7591.5
2025-07-28,A000908,9899.96
2025-08-28,A000908,9571.61
2025-09-28,A000908,9795.28
2025-10-28,A000908,10656.85
2025-11-28,A000908,11076.91
2025-12-28,A000908,10564.05
2026-01-28,A000908,10099.5
2026-02-28,A000908,10796.01
2026-03-28,A000908,10963.29
2026-04-28,A000908,11043.94
2026-05-28,A000908,11932.67
2026-06-28,A000908,12116.87
2025-07-28,A000909,15281.4
2025-08-28,A000909,15643.47
2025-09-28,A000909,15019.99
2025-10-28,A000909,16089.44
2025-11-28,A000909,16096.27
2025-12-28,A000909,17381.81
2026-01-28,A000909,16420.66
2026-02-28,A000909,17695.24
2026-03-28,A000909,18920.52
2026-04-28,A000909,20742.04
2026-05-28,A000909,21163.39
2026-06-28,A000909,21241.22
2025-07-28,A000910,4093.64
2025-08-28,A000910,3331.9
2025-09-28,A000910,2566.21
2025-10-28,A000910,1732.78
2025-11-28,A000910,2254.26
2025-12-28,A000910,2255.37
2026-01-28,A000910,2920.91
2026-02-28,A000910,3957.95
2026-03-28,A000910,4567.74
2026-04-28,A000910,4498.44
2026-05-28,A000910,4768.81
2026-06-28,A000910,5603.66
2025-07-28,A000911,17787.29
2025-08-28,A000911,18021.83
2025-09-28,A000911,18238.87
2025-10-28,A000911,17676.06
2025-11-28,A000911,17539.51
2025-12-28,A000911,17671.75
2026-01-28,A000911,17079.95
2026-02-28,A000911,17206.73
2026-03-28,A000911,16541.92
2026-04-28,A000911,16507.04
2026-05-28,A000911,15907.59
2026-06-28,A000911,15963.9
2025-07-28,A000912,16496.4
2025-08-28,A000912,16288.64
2025-09-28,A000912,16076.91
2025-10-28,A000912,16984.84
2025-11-28,A000912,17696.48
2025-12-28,A000912,18700.27
2026-01-28,A000912,18142.33
2026-02-28,A000912,18812.7
2026-03-28,A000912,19052.97
2026-04-28,A000912,19598.4
2026-05-28,A000912,19831.99
2026-06-28,A000912,19983.76
2025-07-28,A000913,307.05
2025-08-28,A000913,455.1
2025-09-28,A000913,1041.41
2025-10-28,A000913,836.31
2025-11-28,A000913,1347.26
2025-12-28,A000913,1776.07
2026-01-28,A000913,2270.77
2026-02-28,A000913,2771.52
2026-03-28,A000913,2799.66
2026-04-28,A000913,3464.24
2026-05-28,A000913,3426.97
2026-06-28,A000913,4094.44
2025-07-28,A000914,17508.28
2025-08-28,A000914,18279.21
